Gene	gene_short_name
Psg16	Psg16
Psip1	Psip1
Pskh1	Pskh1
Psma1	Psma1
Psma2	Psma2
Psma3	Psma3
Psma4	Psma4
Psma5	Psma5
Psma6	Psma6
Psma7	Psma7
Psmb1	Psmb1
Psmb10	Psmb10
Psmb2	Psmb2
Psmb3	Psmb3
Psmb4	Psmb4
Psmb5	Psmb5
Psmb5-ps	Psmb5-ps
Psmb6	Psmb6
Psmb6-ps	Psmb6-ps
Psmb6-ps2	Psmb6-ps2
Psmb7	Psmb7
Psmb8	Psmb8
Psmb9	Psmb9
Psmc1	Psmc1
Psmc2	Psmc2
Psmc3	Psmc3
Psmc3ip	Psmc3ip
Psmc4	Psmc4
Psmc5	Psmc5
Psmc6	Psmc6
Psmd1	Psmd1
Psmd10	Psmd10
Psmd11	Psmd11
Psmd12	Psmd12
Psmd13	Psmd13
Psmd14	Psmd14
Psmd2	Psmd2
Psmd3	Psmd3
Psmd4	Psmd4
Psmd5	Psmd5
Psmd6	Psmd6
Psmd7	Psmd7
Psmd8	Psmd8
Psmd9	Psmd9
Psme1	Psme1
Psme2	Psme2
Psme2b	Psme2b
Psme3	Psme3
Psme4	Psme4
Psmf1	Psmf1
Psmg1	Psmg1
Psmg2	Psmg2
Psmg3	Psmg3
Psmg4	Psmg4
Pspc1	Pspc1
Psph	Psph
Psrc1	Psrc1
Pstk	Pstk
Pstpip2	Pstpip2
Ptar1	Ptar1
Ptbp1	Ptbp1
Ptbp2	Ptbp2
Ptbp3	Ptbp3
Ptcd1	Ptcd1
Ptcd2	Ptcd2
Ptcd3	Ptcd3
Ptch1	Ptch1
Ptch2	Ptch2
Ptchd1	Ptchd1
Ptchd4	Ptchd4
Ptdss1	Ptdss1
Ptdss2	Ptdss2
Pten	Pten
Pter	Pter
Ptgdr	Ptgdr
Ptgds	Ptgds
Ptger1	Ptger1
Ptger2	Ptger2
Ptger3	Ptger3
Ptger4	Ptger4
Ptges	Ptges
Ptges2	Ptges2
Ptges3	Ptges3
Ptges3l	Ptges3l
Ptgfr	Ptgfr
Ptgfrn	Ptgfrn
Ptgis	Ptgis
Ptgr1	Ptgr1
Ptgr2	Ptgr2
Ptgs1	Ptgs1
Ptgs2os2	Ptgs2os2
Pth1r	Pth1r
Pthlh	Pthlh
Ptk2	Ptk2
Ptk2b	Ptk2b
Ptk7	Ptk7
Ptma	Ptma
Ptma-ps1	Ptma-ps1
Ptms	Ptms
Ptn	Ptn
Ptov1	Ptov1
Ptp4a1	Ptp4a1
Ptp4a2	Ptp4a2
Ptp4a3	Ptp4a3
Ptpa	Ptpa
Ptpdc1	Ptpdc1
Ptpmt1	Ptpmt1
Ptpn1	Ptpn1
Ptpn11	Ptpn11
Ptpn12	Ptpn12
Ptpn13	Ptpn13
Ptpn14	Ptpn14
Ptpn18	Ptpn18
Ptpn2	Ptpn2
Ptpn21	Ptpn21
Ptpn23	Ptpn23
Ptpn3	Ptpn3
Ptpn4	Ptpn4
Ptpn5	Ptpn5
Ptpn6	Ptpn6
Ptpn9	Ptpn9
Ptpra	Ptpra
Ptprb	Ptprb
Ptprd	Ptprd
Ptpre	Ptpre
Ptprf	Ptprf
Ptprg	Ptprg
Ptprh	Ptprh
Ptprj	Ptprj
Ptprk	Ptprk
Ptprm	Ptprm
Ptprn	Ptprn
Ptprn2	Ptprn2
Ptpro	Ptpro
Ptprr	Ptprr
Ptprs	Ptprs
Ptprt	Ptprt
Ptpru	Ptpru
Ptprz1	Ptprz1
Ptrf	Ptrf
Ptrh1	Ptrh1
Ptrh2	Ptrh2
Ptrhd1	Ptrhd1
Pts	Pts
Pttg1	Pttg1
Pttg1ip	Pttg1ip
Ptx3	Ptx3
Ptx4	Ptx4
Puf60	Puf60
Pum1	Pum1
Pum2	Pum2
Pum3	Pum3
Pura	Pura
Purb	Purb
Purg	Purg
Pus1	Pus1
Pus10	Pus10
Pus3	Pus3
Pus7	Pus7
Pus7l	Pus7l
Pusl1	Pusl1
Pvr	Pvr
Pvt1	Pvt1
Pwp1	Pwp1
Pwp2	Pwp2
Pwwp2a	Pwwp2a
Pwwp2b	Pwwp2b
Pxdc1	Pxdc1
Pxdn	Pxdn
Pxk	Pxk
Pxmp2	Pxmp2
Pxmp4	Pxmp4
Pxn	Pxn
Pxylp1	Pxylp1
Pycard	Pycard
Pycr1	Pycr1
Pycr2	Pycr2
Pycrl	Pycrl
Pygb	Pygb
Pygl	Pygl
Pygm	Pygm
Pygo1	Pygo1
Pygo2	Pygo2
Pym1	Pym1
Pyroxd1	Pyroxd1
Pyroxd2	Pyroxd2
Pyurf	Pyurf
Pyy	Pyy
Qars	Qars
Qdpr	Qdpr
Qk	Qk
Qpct	Qpct
Qpctl	Qpctl
Qrfpr	Qrfpr
Qrich1	Qrich1
Qrsl1	Qrsl1
Qser1	Qser1
Qsox1	Qsox1
Qsox2	Qsox2
Qtrt1	Qtrt1
Qtrtd1	Qtrtd1
R3hcc1	R3hcc1
R3hcc1l	R3hcc1l
R3hdm1	R3hdm1
R3hdm2	R3hdm2
R3hdm4	R3hdm4
R3hdml	R3hdml
R74862	R74862
Rab10	Rab10
Rab10os	Rab10os
Rab11a	Rab11a
Rab11b	Rab11b
Rab11b-ps2	Rab11b-ps2
Rab11fip1	Rab11fip1
Rab11fip2	Rab11fip2
Rab11fip3	Rab11fip3
Rab11fip4	Rab11fip4
Rab11fip5	Rab11fip5
Rab12	Rab12
Rab13	Rab13
Rab14	Rab14
Rab15	Rab15
Rab18	Rab18
Rab1a	Rab1a
Rab1b	Rab1b
Rab21	Rab21
Rab22a	Rab22a
Rab23	Rab23
Rab24	Rab24
Rab25	Rab25
Rab26	Rab26
Rab26os	Rab26os
Rab27a	Rab27a
Rab27b	Rab27b
Rab28	Rab28
Rab29	Rab29
Rab2a	Rab2a
Rab2b	Rab2b
Rab30	Rab30
Rab31	Rab31
Rab33a	Rab33a
Rab33b	Rab33b
Rab34	Rab34
Rab35	Rab35
Rab36	Rab36
Rab38	Rab38
Rab39	Rab39
Rab39b	Rab39b
Rab3a	Rab3a
Rab3b	Rab3b
Rab3c	Rab3c
Rab3d	Rab3d
Rab3gap1	Rab3gap1
Rab3gap2	Rab3gap2
Rab3il1	Rab3il1
Rab3ip	Rab3ip
Rab40b	Rab40b
Rab40c	Rab40c
Rab42	Rab42
Rab43	Rab43
Rab4a	Rab4a
Rab4b	Rab4b
Rab5a	Rab5a
Rab5a-ps	Rab5a-ps
Rab5b	Rab5b
Rab5c	Rab5c
Rab6a	Rab6a
Rab6b	Rab6b
Rab7	Rab7
Rab7b	Rab7b
Rab8a	Rab8a
Rab8b	Rab8b
Rab9	Rab9
Rab9b	Rab9b
Rabac1	Rabac1
Rabep1	Rabep1
Rabep2	Rabep2
Rabepk	Rabepk
Rabgap1	Rabgap1
Rabgap1l	Rabgap1l
Rabgef1	Rabgef1
Rabggta	Rabggta
Rabggtb	Rabggtb
Rabif	Rabif
Rabl2	Rabl2
Rabl3	Rabl3
Rabl6	Rabl6
Rac1	Rac1
Rac2	Rac2
Rac3	Rac3
Racgap1	Racgap1
Rack1	Rack1
Rad1	Rad1
Rad17	Rad17
Rad18	Rad18
Rad21	Rad21
Rad21l	Rad21l
Rad23a	Rad23a
Rad23b	Rad23b
Rad50	Rad50
Rad51	Rad51
Rad51ap1	Rad51ap1
Rad51ap2	Rad51ap2
Rad51b	Rad51b
Rad51c	Rad51c
Rad51d	Rad51d
Rad52	Rad52
Rad54b	Rad54b
Rad54l	Rad54l
Rad54l2	Rad54l2
Rad9a	Rad9a
Rad9b	Rad9b
Radil	Radil
Rae1	Rae1
Raf1	Raf1
Rai1	Rai1
Rai14	Rai14
Rai2	Rai2
Rala	Rala
Ralb	Ralb
Ralbp1	Ralbp1
Ralgapa1	Ralgapa1
Ralgapa2	Ralgapa2
Ralgapb	Ralgapb
Ralgds	Ralgds
Ralgps1	Ralgps1
Ralgps2	Ralgps2
Raly	Raly
Ralyl	Ralyl
Ramp1	Ramp1
Ramp2	Ramp2
Ramp3	Ramp3
Ran	Ran
Ranbp1	Ranbp1
Ranbp10	Ranbp10
Ranbp17	Ranbp17
Ranbp2	Ranbp2
Ranbp3	Ranbp3
Ranbp6	Ranbp6
Ranbp9	Ranbp9
Rangap1	Rangap1
Rangrf	Rangrf
Rap1a	Rap1a
Rap1a-ps2	Rap1a-ps2
Rap1b	Rap1b
Rap1gap	Rap1gap
Rap1gap2	Rap1gap2
Rap1gds1	Rap1gds1
Rap2a	Rap2a
Rap2b	Rap2b
Rap2c	Rap2c
Rapgef1	Rapgef1
Rapgef2	Rapgef2
Rapgef3	Rapgef3
Rapgef3os2	Rapgef3os2
Rapgef4	Rapgef4
Rapgef4os3	Rapgef4os3
Rapgef5	Rapgef5
Rapgef6	Rapgef6
Rapgefl1	Rapgefl1
Raph1	Raph1
Rapsn	Rapsn
Rara	Rara
Rarb	Rarb
Rarg	Rarg
Rarres1	Rarres1
Rarres2	Rarres2
Rars	Rars
Rars2	Rars2
Rasa1	Rasa1
Rasa2	Rasa2
Rasa3	Rasa3
Rasa4	Rasa4
Rasal1	Rasal1
Rasal2	Rasal2
Rasd1	Rasd1
Rasd2	Rasd2
Rasef	Rasef
Rasgef1a	Rasgef1a
Rasgef1b	Rasgef1b
Rasgef1c	Rasgef1c
Rasgrf1	Rasgrf1
Rasgrf2	Rasgrf2
Rasgrp1	Rasgrp1
Rasgrp2	Rasgrp2
Rasgrp3	Rasgrp3
Rasgrp4	Rasgrp4
Rasip1	Rasip1
Rasl10a	Rasl10a
Rasl10b	Rasl10b
Rasl11a	Rasl11a
Rasl11b	Rasl11b
Rasl12	Rasl12
Rasl2-9	Rasl2-9
Rassf1	Rassf1
Rassf10	Rassf10
Rassf2	Rassf2
Rassf3	Rassf3
Rassf4	Rassf4
Rassf5	Rassf5
Rassf6	Rassf6
Rassf7	Rassf7
Rassf8	Rassf8
Raver2	Raver2
Rb1	Rb1
Rb1cc1	Rb1cc1
Rbak	Rbak
Rbbp4	Rbbp4
Rbbp5	Rbbp5
Rbbp6	Rbbp6
Rbbp7	Rbbp7
Rbbp8	Rbbp8
Rbbp9	Rbbp9
Rbck1	Rbck1
Rbfa	Rbfa
Rbfox1	Rbfox1
Rbfox2	Rbfox2
Rbfox3	Rbfox3
Rbks	Rbks
Rbl1	Rbl1
Rbl2	Rbl2
Rbm10	Rbm10
Rbm11	Rbm11
Rbm12	Rbm12
Rbm12b1	Rbm12b1
Rbm12b2	Rbm12b2
Rbm14	Rbm14
Rbm15	Rbm15
Rbm15b	Rbm15b
Rbm17	Rbm17
Rbm18	Rbm18
Rbm19	Rbm19
Rbm22	Rbm22
Rbm24	Rbm24
Rbm25	Rbm25
Rbm26	Rbm26
Rbm27	Rbm27
Rbm28	Rbm28
Rbm3	Rbm3
Rbm33	Rbm33
Rbm34	Rbm34
Rbm38	Rbm38
Rbm39	Rbm39
Rbm3os	Rbm3os
Rbm4	Rbm4
Rbm41	Rbm41
Rbm43	Rbm43
Rbm45	Rbm45
Rbm46	Rbm46
Rbm48	Rbm48
Rbm4b	Rbm4b
Rbm5	Rbm5
Rbm6	Rbm6
Rbm6-ps1	Rbm6-ps1
Rbm7	Rbm7
Rbm8a	Rbm8a
Rbm8a2	Rbm8a2
Rbms1	Rbms1
Rbms2	Rbms2
Rbms3	Rbms3
Rbmx	Rbmx
Rbmx2	Rbmx2
Rbmx2-ps	Rbmx2-ps
Rbmxl1	Rbmxl1
Rbp1	Rbp1
Rbp4	Rbp4
Rbpj	Rbpj
Rbpms	Rbpms
Rbpsuh-rs3	Rbpsuh-rs3
Rbsn	Rbsn
Rbx1	Rbx1
Rc3h1	Rc3h1
Rc3h2	Rc3h2
Rcan1	Rcan1
Rcan2	Rcan2
Rcan3	Rcan3
Rcbtb1	Rcbtb1
Rcbtb2	Rcbtb2
Rcc1	Rcc1
Rcc1l	Rcc1l
Rcc2	Rcc2
Rccd1	Rccd1
Rce1	Rce1
Rchy1	Rchy1
Rcl1	Rcl1
Rcn1	Rcn1
Rcn2	Rcn2
Rcn3	Rcn3
Rcor1	Rcor1
Rcor2	Rcor2
Rcor3	Rcor3
Rcsd1	Rcsd1
Rcvrn	Rcvrn
Rdh10	Rdh10
Rdh11	Rdh11
Rdh12	Rdh12
Rdh13	Rdh13
Rdh14	Rdh14
Rdh5	Rdh5
Rdm1	Rdm1
Rdx	Rdx
Rec114	Rec114
Rec8	Rec8
Reck	Reck
Recql	Recql
Recql4	Recql4
Recql5	Recql5
Reep1	Reep1
Reep2	Reep2
Reep3	Reep3
Reep4	Reep4
Reep5	Reep5
Reep6	Reep6
Rel	Rel
Rela	Rela
Relb	Relb
Rell1	Rell1
Rell2	Rell2
Reln	Reln
Relt	Relt
Rem1	Rem1
Rem2	Rem2
Rep15	Rep15
Repin1	Repin1
Reps1	Reps1
Reps2	Reps2
Rer1	Rer1
Rere	Rere
Rerg	Rerg
Resp18	Resp18
Rest	Rest
Ret	Ret
Retn	Retn
Retsat	Retsat
Rev1	Rev1
Rev3l	Rev3l
Rexo1	Rexo1
Rexo2	Rexo2
Rexo4	Rexo4
Rfc1	Rfc1
Rfc2	Rfc2
Rfc3	Rfc3
Rfc4	Rfc4
Rfc5	Rfc5
Rfesd	Rfesd
Rffl	Rffl
Rfk	Rfk
Rflna	Rflna
Rflnb	Rflnb
Rfng	Rfng
Rft1	Rft1
Rftn1	Rftn1
Rftn2	Rftn2
Rfwd2	Rfwd2
Rfwd3	Rfwd3
Rfx1	Rfx1
Rfx2	Rfx2
Rfx3	Rfx3
Rfx4	Rfx4
Rfx5	Rfx5
Rfx7	Rfx7
Rfxank	Rfxank
Rfxap	Rfxap
Rgag1	Rgag1
Rgag4	Rgag4
Rgcc	Rgcc
Rgl1	Rgl1
Rgl2	Rgl2
Rgl3	Rgl3
Rgma	Rgma
Rgmb	Rgmb
Rgn	Rgn
Rgp1	Rgp1
Rgs10	Rgs10
Rgs11	Rgs11
Rgs12	Rgs12
Rgs13	Rgs13
Rgs16	Rgs16
Rgs17	Rgs17
Rgs19	Rgs19
Rgs2	Rgs2
Rgs20	Rgs20
Rgs22	Rgs22
Rgs3	Rgs3
Rgs4	Rgs4
Rgs5	Rgs5
Rgs6	Rgs6
Rgs7	Rgs7
Rgs7bp	Rgs7bp
Rgs8	Rgs8
Rgs9	Rgs9
Rhbdd1	Rhbdd1
Rhbdd2	Rhbdd2
Rhbdd3	Rhbdd3
Rhbdf1	Rhbdf1
Rhbdf2	Rhbdf2
Rhbdl1	Rhbdl1
Rhbdl2	Rhbdl2
Rhcg	Rhcg
Rhd	Rhd
Rheb	Rheb
Rhebl1	Rhebl1
Rhno1	Rhno1
Rhoa	Rhoa
Rhoay-ps3	Rhoay-ps3
Rhob	Rhob
Rhobtb1	Rhobtb1
Rhobtb2	Rhobtb2
Rhobtb3	Rhobtb3
Rhoc	Rhoc
Rhof	Rhof
Rhog	Rhog
Rhoh	Rhoh
Rhoj	Rhoj
Rhoq	Rhoq
Rhot1	Rhot1
Rhot2	Rhot2
Rhou	Rhou
Rhov	Rhov
Rhox5	Rhox5
Rhpn1	Rhpn1
Rhpn2	Rhpn2
Rian	Rian
Ribc1	Ribc1
Ribc2	Ribc2
Ric1	Ric1
Ric3	Ric3
Ric8a	Ric8a
Ric8b	Ric8b
Rictor	Rictor
Rida	Rida
Rif1	Rif1
Riiad1	Riiad1
Rilp	Rilp
Rilpl1	Rilpl1
Rilpl2	Rilpl2
Rimbp2	Rimbp2
Rimbp3	Rimbp3
Rimkla	Rimkla
Rimklb	Rimklb
Rims1	Rims1
Rims2	Rims2
Rims3	Rims3
Rims4	Rims4
Rin1	Rin1
Rin2	Rin2
Rin3	Rin3
Ring1	Ring1
Rinl	Rinl
Rint1	Rint1
Riok1	Riok1
Riok3	Riok3
Riox1	Riox1
Riox2	Riox2
Ripk1	Ripk1
Ripk2	Ripk2
Ripk4	Ripk4
Ripply2	Ripply2
Rit1	Rit1
Rit2	Rit2
Rita1	Rita1
Rlbp1	Rlbp1
Rlf	Rlf
Rlim	Rlim
Rln1	Rln1
Rmdn1	Rmdn1
Rmdn2	Rmdn2
Rmdn3	Rmdn3
Rmi1	Rmi1
Rmnd1	Rmnd1
Rmnd5a	Rmnd5a
Rmnd5b	Rmnd5b
RMST_1	RMST_1
Rn7sk	Rn7sk
Rnase4	Rnase4
Rnaseh1	Rnaseh1
Rnaseh2a	Rnaseh2a
Rnaseh2b	Rnaseh2b
Rnaseh2c	Rnaseh2c
Rnasek	Rnasek
Rnasel	Rnasel
Rnaset2a	Rnaset2a
Rnaset2b	Rnaset2b
Rnd1	Rnd1
Rnd2	Rnd2
Rnd3	Rnd3
Rnf10	Rnf10
Rnf103	Rnf103
Rnf11	Rnf11
Rnf111	Rnf111
Rnf112	Rnf112
Rnf113a1	Rnf113a1
Rnf113a2	Rnf113a2
Rnf114	Rnf114
Rnf115	Rnf115
Rnf121	Rnf121
Rnf122	Rnf122
Rnf123	Rnf123
Rnf126	Rnf126
Rnf128	Rnf128
Rnf13	Rnf13
Rnf130	Rnf130
Rnf135	Rnf135
Rnf138	Rnf138
Rnf138rt1	Rnf138rt1
Rnf139	Rnf139
Rnf14	Rnf14
Rnf141	Rnf141
Rnf144a	Rnf144a
Rnf144b	Rnf144b
Rnf145	Rnf145
Rnf146	Rnf146
Rnf149	Rnf149
Rnf150	Rnf150
Rnf152	Rnf152
Rnf157	Rnf157
Rnf165	Rnf165
Rnf166	Rnf166
Rnf167	Rnf167
Rnf168	Rnf168
Rnf169	Rnf169
Rnf17	Rnf17
Rnf170	Rnf170
Rnf170-ps	Rnf170-ps
Rnf180	Rnf180
Rnf181	Rnf181
Rnf182	Rnf182
Rnf185	Rnf185
Rnf187	Rnf187
Rnf19a	Rnf19a
Rnf19b	Rnf19b
Rnf2	Rnf2
Rnf20	Rnf20
Rnf207	Rnf207
Rnf208	Rnf208
Rnf213	Rnf213
Rnf214	Rnf214
Rnf215	Rnf215
Rnf216	Rnf216
Rnf217	Rnf217
Rnf219	Rnf219
Rnf220	Rnf220
Rnf223	Rnf223
Rnf225	Rnf225
Rnf24	Rnf24
Rnf25	Rnf25
Rnf31	Rnf31
Rnf32	Rnf32
Rnf34	Rnf34
Rnf38	Rnf38
Rnf39	Rnf39
Rnf4	Rnf4
Rnf40	Rnf40
Rnf41	Rnf41
Rnf44	Rnf44
Rnf5	Rnf5
Rnf6	Rnf6
Rnf7	Rnf7
Rnf8	Rnf8
Rnft1	Rnft1
Rnft2	Rnft2
Rngtt	Rngtt
Rnh1	Rnh1
Rnls	Rnls
Rnmt	Rnmt
Rnpc3	Rnpc3
Rnpep	Rnpep
Rnpepl1	Rnpepl1
Rnps1	Rnps1
Rnu6-ps2	Rnu6-ps2
Rny1	Rny1
Rny3	Rny3
Robo1	Robo1
Robo2	Robo2
Robo3	Robo3
Rock1	Rock1
Rock2	Rock2
Rogdi	Rogdi
Rom1	Rom1
Romo1	Romo1
Ropn1	Ropn1
Ropn1l	Ropn1l
Ror2	Ror2
Rora	Rora
Rorb	Rorb
Rp2	Rp2
Rp31-ps19	Rp31-ps19
Rp9	Rp9
Rpa1	Rpa1
Rpa2	Rpa2
Rpa3	Rpa3
Rpain	Rpain
Rpap1	Rpap1
Rpap2	Rpap2
Rpap3	Rpap3
Rpe	Rpe
Rpf1	Rpf1
Rpf2	Rpf2
Rpgr	Rpgr
Rpgrip1	Rpgrip1
Rpgrip1l	Rpgrip1l
Rph3a	Rph3a
Rph3al	Rph3al
Rpia	Rpia
Rpl10	Rpl10
Rpl10-ps1	Rpl10-ps1
Rpl10-ps2	Rpl10-ps2
Rpl10-ps3	Rpl10-ps3
Rpl10-ps4	Rpl10-ps4
Rpl10-ps6	Rpl10-ps6
Rpl10a	Rpl10a
Rpl10a-ps1	Rpl10a-ps1
Rpl10a-ps2	Rpl10a-ps2
Rpl10l	Rpl10l
Rpl11	Rpl11
Rpl12	Rpl12
Rpl12-ps1	Rpl12-ps1
Rpl12-ps2	Rpl12-ps2
Rpl13	Rpl13
Rpl13-ps3	Rpl13-ps3
Rpl13-ps4	Rpl13-ps4
Rpl13-ps5	Rpl13-ps5
Rpl13-ps6	Rpl13-ps6
Rpl13a	Rpl13a
Rpl13a-ps1	Rpl13a-ps1
Rpl14	Rpl14
Rpl14-ps1	Rpl14-ps1
Rpl15	Rpl15
Rpl15-ps1	Rpl15-ps1
Rpl15-ps2	Rpl15-ps2
Rpl15-ps3	Rpl15-ps3
Rpl15-ps4	Rpl15-ps4
Rpl15-ps5	Rpl15-ps5
Rpl17	Rpl17
Rpl17-ps1	Rpl17-ps1
Rpl17-ps10	Rpl17-ps10
Rpl17-ps4	Rpl17-ps4
Rpl17-ps5	Rpl17-ps5
Rpl17-ps8	Rpl17-ps8
Rpl17-ps9	Rpl17-ps9
Rpl18	Rpl18
Rpl18-ps1	Rpl18-ps1
Rpl18-ps2	Rpl18-ps2
Rpl18a	Rpl18a
Rpl18a-ps1	Rpl18a-ps1
Rpl18a-ps3	Rpl18a-ps3
Rpl18a-ps4	Rpl18a-ps4
Rpl19	Rpl19
Rpl19-ps1	Rpl19-ps1
Rpl19-ps11	Rpl19-ps11
Rpl19-ps12	Rpl19-ps12
Rpl19-ps4	Rpl19-ps4
Rpl19-ps9	Rpl19-ps9
Rpl21	Rpl21
Rpl21-ps1	Rpl21-ps1
Rpl21-ps10	Rpl21-ps10
Rpl21-ps11	Rpl21-ps11
Rpl21-ps12	Rpl21-ps12
Rpl21-ps13	Rpl21-ps13
Rpl21-ps14	Rpl21-ps14
Rpl21-ps15	Rpl21-ps15
Rpl21-ps3	Rpl21-ps3
Rpl21-ps4	Rpl21-ps4
Rpl21-ps5	Rpl21-ps5
Rpl21-ps6	Rpl21-ps6
Rpl21-ps7	Rpl21-ps7
Rpl21-ps8	Rpl21-ps8
Rpl21-ps9	Rpl21-ps9
Rpl22	Rpl22
Rpl22-ps1	Rpl22-ps1
Rpl22l1	Rpl22l1
Rpl23	Rpl23
Rpl23a	Rpl23a
Rpl23a-ps1	Rpl23a-ps1
Rpl23a-ps10	Rpl23a-ps10
Rpl23a-ps12	Rpl23a-ps12
Rpl23a-ps13	Rpl23a-ps13
Rpl23a-ps14	Rpl23a-ps14
Rpl23a-ps2	Rpl23a-ps2
Rpl23a-ps3	Rpl23a-ps3
Rpl23a-ps4	Rpl23a-ps4
Rpl23a-ps5	Rpl23a-ps5
Rpl23a-ps6	Rpl23a-ps6
Rpl23a-ps8	Rpl23a-ps8
Rpl24	Rpl24
Rpl26	Rpl26
Rpl26-ps2	Rpl26-ps2
Rpl26-ps3	Rpl26-ps3
Rpl26-ps4	Rpl26-ps4
Rpl26-ps5	Rpl26-ps5
Rpl27	Rpl27
Rpl27-ps1	Rpl27-ps1
Rpl27-ps2	Rpl27-ps2
Rpl27-ps3	Rpl27-ps3
Rpl27a	Rpl27a
Rpl27a-ps1	Rpl27a-ps1
Rpl27a-ps2	Rpl27a-ps2
Rpl28	Rpl28
Rpl28-ps1	Rpl28-ps1
Rpl28-ps2	Rpl28-ps2
Rpl28-ps3	Rpl28-ps3
Rpl28-ps4	Rpl28-ps4
Rpl29	Rpl29
Rpl29-ps1	Rpl29-ps1
Rpl29-ps2	Rpl29-ps2
Rpl29-ps5	Rpl29-ps5
Rpl3	Rpl3
Rpl3-ps1	Rpl3-ps1
Rpl3-ps2	Rpl3-ps2
Rpl30	Rpl30
Rpl30-ps1	Rpl30-ps1
Rpl30-ps10	Rpl30-ps10
Rpl30-ps11	Rpl30-ps11
Rpl30-ps2	Rpl30-ps2
Rpl30-ps3	Rpl30-ps3
Rpl30-ps5	Rpl30-ps5
Rpl30-ps6	Rpl30-ps6
Rpl30-ps8	Rpl30-ps8
Rpl30-ps9	Rpl30-ps9
Rpl31	Rpl31
Rpl31-ps1	Rpl31-ps1
Rpl31-ps10	Rpl31-ps10
Rpl31-ps11	Rpl31-ps11
Rpl31-ps12	Rpl31-ps12
Rpl31-ps13	Rpl31-ps13
Rpl31-ps14	Rpl31-ps14
Rpl31-ps15	Rpl31-ps15
Rpl31-ps16	Rpl31-ps16
Rpl31-ps17	Rpl31-ps17
Rpl31-ps18	Rpl31-ps18
Rpl31-ps20	Rpl31-ps20
Rpl31-ps21	Rpl31-ps21
Rpl31-ps22	Rpl31-ps22
Rpl31-ps23	Rpl31-ps23
Rpl31-ps24	Rpl31-ps24
Rpl31-ps25	Rpl31-ps25
Rpl31-ps4	Rpl31-ps4
Rpl31-ps5	Rpl31-ps5
Rpl31-ps6	Rpl31-ps6
Rpl31-ps7	Rpl31-ps7
Rpl31-ps8	Rpl31-ps8
Rpl31-ps9	Rpl31-ps9
Rpl32	Rpl32
Rpl32-ps	Rpl32-ps
Rpl34	Rpl34
Rpl34-ps1	Rpl34-ps1
Rpl34-ps2	Rpl34-ps2
Rpl35	Rpl35
Rpl35-ps1	Rpl35-ps1
Rpl35a	Rpl35a
Rpl35a-ps4	Rpl35a-ps4
Rpl35a-ps5	Rpl35a-ps5
Rpl35a-ps7	Rpl35a-ps7
Rpl36	Rpl36
Rpl36-ps1	Rpl36-ps1
Rpl36-ps10	Rpl36-ps10
Rpl36-ps2	Rpl36-ps2
Rpl36-ps3	Rpl36-ps3
Rpl36-ps4	Rpl36-ps4
Rpl36-ps7	Rpl36-ps7
Rpl36-ps9	Rpl36-ps9
Rpl36a	Rpl36a
Rpl36a-ps1	Rpl36a-ps1
Rpl36a-ps2	Rpl36a-ps2
Rpl36a-ps3	Rpl36a-ps3
Rpl36al	Rpl36al
Rpl37	Rpl37
Rpl37a	Rpl37a
Rpl37rt	Rpl37rt
Rpl38	Rpl38
Rpl38-ps1	Rpl38-ps1
Rpl38-ps2	Rpl38-ps2
Rpl39	Rpl39
Rpl39-ps	Rpl39-ps
Rpl39l	Rpl39l
Rpl3l	Rpl3l
Rpl4	Rpl4
Rpl41	Rpl41
Rpl48-ps1	Rpl48-ps1
Rpl5	Rpl5
Rpl5-ps1	Rpl5-ps1
Rpl5-ps2	Rpl5-ps2
Rpl6	Rpl6
Rpl6l	Rpl6l
Rpl7	Rpl7
Rpl7-ps7	Rpl7-ps7
Rpl7a	Rpl7a
Rpl7a-ps10	Rpl7a-ps10
Rpl7a-ps11	Rpl7a-ps11
Rpl7a-ps12	Rpl7a-ps12
Rpl7a-ps13	Rpl7a-ps13
Rpl7a-ps14	Rpl7a-ps14
Rpl7a-ps2	Rpl7a-ps2
Rpl7a-ps3	Rpl7a-ps3
Rpl7a-ps5	Rpl7a-ps5
Rpl7a-ps7	Rpl7a-ps7
Rpl7a-ps8	Rpl7a-ps8
Rpl7a-ps9	Rpl7a-ps9
Rpl7l1	Rpl7l1
Rpl7l1-ps1	Rpl7l1-ps1
Rpl8	Rpl8
Rpl9	Rpl9
Rpl9-ps1	Rpl9-ps1
Rpl9-ps2	Rpl9-ps2
Rpl9-ps3	Rpl9-ps3
Rpl9-ps5	Rpl9-ps5
Rpl9-ps6	Rpl9-ps6
Rpl9-ps7	Rpl9-ps7
Rpl9-ps8	Rpl9-ps8
Rpl9-ps9	Rpl9-ps9
Rplp0	Rplp0
Rplp0-ps1	Rplp0-ps1
Rplp1	Rplp1
Rplp1-ps1	Rplp1-ps1
Rplp2	Rplp2
Rpn1	Rpn1
Rpn2	Rpn2
Rpp14	Rpp14
Rpp21	Rpp21
Rpp25	Rpp25
Rpp25l	Rpp25l
Rpp30	Rpp30
Rpp38	Rpp38
Rpp40	Rpp40
Rpph1	Rpph1
Rprd1a	Rprd1a
Rprd1b	Rprd1b
Rprd2	Rprd2
Rprm	Rprm
Rprml	Rprml
Rps10	Rps10
Rps10-ps1	Rps10-ps1
Rps10-ps2	Rps10-ps2
Rps10-ps3	Rps10-ps3
